file_id,class_id,source_dataset,onset,offset,duration_bank,provenance,path_bank
fsd50k_fireworks_57be4252,fireworks,fsd50k,0.0,0.739,0.739,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_57be4252.wav
fsd50k_fireworks_5bd94296,fireworks,fsd50k,0.22,3.298,3.078,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_5bd94296.wav
fsd50k_fireworks_5c6f925e,fireworks,fsd50k,0.0,1.057,1.057,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_5c6f925e.wav
fsd50k_fireworks_5c9c18ad,fireworks,fsd50k,0.22,1.379,1.159,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_5c9c18ad.wav
fsd50k_fireworks_5cb86aa4,fireworks,fsd50k,0.0,1.056,1.056,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_5cb86aa4.wav
fsd50k_fireworks_5db29738,fireworks,fsd50k,0.0,1.058,1.058,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_5db29738.wav
fsd50k_fireworks_65837826,fireworks,fsd50k,0.0,1.059,1.059,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_65837826.wav
fsd50k_fireworks_6603da19,fireworks,fsd50k,2.138,3.617,1.479,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_6603da19.wav
fsd50k_fireworks_683f5f4d,fireworks,fsd50k,1.817,3.295,1.478,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_683f5f4d.wav
fsd50k_fireworks_72bcb3cc,fireworks,fsd50k,0.0,1.058,1.058,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_72bcb3cc.wav
fsd50k_fireworks_7341fcf2,fireworks,fsd50k,0.0,0.739,0.739,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_7341fcf2.wav
fsd50k_fireworks_739172df,fireworks,fsd50k,0.0,1.698,1.698,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_739172df.wav
fsd50k_fireworks_7467afc7,fireworks,fsd50k,3.737,5.216,1.479,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_7467afc7.wav
fsd50k_fireworks_75207ba0,fireworks,fsd50k,12.379,14.499,2.12,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_75207ba0.wav
fsd50k_fireworks_76a6feeb,fireworks,fsd50k,2.779,3.939,1.16,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_76a6feeb.wav
fsd50k_fireworks_7831cf78,fireworks,fsd50k,3.1,18.658,15.558,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_7831cf78.wav
fsd50k_fireworks_79e20679,fireworks,fsd50k,2.455,3.932,1.477,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_79e20679.wav
fsd50k_fireworks_7b39efde,fireworks,fsd50k,0.538,2.014,1.476,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_7b39efde.wav
fsd50k_fireworks_7b3bef64,fireworks,fsd50k,1.818,3.297,1.479,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_7b3bef64.wav
fsd50k_fireworks_7dce3d17,fireworks,fsd50k,1.817,3.615,1.798,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_7dce3d17.wav
fsd50k_fireworks_7de32258,fireworks,fsd50k,0.0,1.058,1.058,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_7de32258.wav
fsd50k_fireworks_7fce4aeb,fireworks,fsd50k,2.459,4.579,2.12,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_7fce4aeb.wav
fsd50k_fireworks_7ff9efbe,fireworks,fsd50k,0.22,2.018,1.798,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_7ff9efbe.wav
fsd50k_fireworks_82f03158,fireworks,fsd50k,0.0,1.057,1.057,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_82f03158.wav
fsd50k_fireworks_850c5a8e,fireworks,fsd50k,1.819,6.498,4.679,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_850c5a8e.wav
fsd50k_fireworks_855982dd,fireworks,fsd50k,0.0,1.379,1.379,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_855982dd.wav
fsd50k_fireworks_871c30d7,fireworks,fsd50k,1.179,10.013,8.834,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_871c30d7.wav
fsd50k_fireworks_874c0076,fireworks,fsd50k,0.0,1.06,1.06,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_874c0076.wav
fsd50k_fireworks_8b1c3250,fireworks,fsd50k,21.334,23.134,1.8,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_8b1c3250.wav
fsd50k_fireworks_8b8c838f,fireworks,fsd50k,0.0,1.379,1.379,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_8b8c838f.wav
fsd50k_fireworks_8e98e512,fireworks,fsd50k,1.499,2.979,1.48,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_8e98e512.wav
fsd50k_fireworks_8ef7c184,fireworks,fsd50k,1.499,3.298,1.799,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_8ef7c184.wav
fsd50k_fireworks_9985cdbf,fireworks,fsd50k,0.0,1.059,1.059,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_9985cdbf.wav
fsd50k_fireworks_9b44f207,fireworks,fsd50k,0.0,3.619,3.619,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_9b44f207.wav
fsd50k_fireworks_9c204dd0,fireworks,fsd50k,0.0,0.648,0.648,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_9c204dd0.wav
fsd50k_fireworks_9d8dee97,fireworks,fsd50k,14.297,19.616,5.319,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_9d8dee97.wav
fsd50k_fireworks_9fcdeefb,fireworks,fsd50k,13.978,16.098,2.12,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_9fcdeefb.wav
fsd50k_fireworks_a0b4e40d,fireworks,fsd50k,0.0,1.377,1.377,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_a0b4e40d.wav
fsd50k_fireworks_a115b8ea,fireworks,fsd50k,1.495,2.971,1.476,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_a115b8ea.wav
fsd50k_fireworks_a69a207f,fireworks,fsd50k,0.0,1.377,1.377,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_a69a207f.wav
fsd50k_fireworks_a981ba6c,fireworks,fsd50k,0.0,1.059,1.059,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_a981ba6c.wav
fsd50k_fireworks_aa1a6b5f,fireworks,fsd50k,0.0,0.74,0.74,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_aa1a6b5f.wav
fsd50k_fireworks_aa755350,fireworks,fsd50k,2.137,3.934,1.797,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_aa755350.wav
fsd50k_fireworks_aa87ad25,fireworks,fsd50k,5.016,6.175,1.159,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_aa87ad25.wav
fsd50k_fireworks_ae3ed965,fireworks,fsd50k,0.859,3.298,2.439,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_ae3ed965.wav
fsd50k_fireworks_ae6b7ca5,fireworks,fsd50k,1.18,3.299,2.119,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_ae6b7ca5.wav
fsd50k_fireworks_b154b770,fireworks,fsd50k,0.0,0.739,0.739,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_b154b770.wav
fsd50k_fireworks_b36d95e7,fireworks,fsd50k,1.18,2.659,1.479,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_b36d95e7.wav
fsd50k_fireworks_b3caed78,fireworks,fsd50k,0.0,1.06,1.06,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_b3caed78.wav
fsd50k_fireworks_b661af01,fireworks,fsd50k,3.739,4.898,1.159,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_b661af01.wav
fsd50k_fireworks_b73dcb9d,fireworks,fsd50k,0.22,3.938,3.718,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_b73dcb9d.wav
fsd50k_fireworks_bb25dcfa,fireworks,fsd50k,19.736,24.415,4.679,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_bb25dcfa.wav
fsd50k_fireworks_bceb1f31,fireworks,fsd50k,2.139,5.558,3.419,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_bceb1f31.wav
fsd50k_fireworks_bcf2de10,fireworks,fsd50k,0.0,1.06,1.06,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_bcf2de10.wav
fsd50k_fireworks_bda7d52f,fireworks,fsd50k,4.7,9.059,4.359,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_bda7d52f.wav
fsd50k_fireworks_beb85f52,fireworks,fsd50k,1.499,2.659,1.16,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_beb85f52.wav
fsd50k_fireworks_bfc44e0c,fireworks,fsd50k,4.7,8.42,3.72,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_bfc44e0c.wav
fsd50k_fireworks_c59e9f80,fireworks,fsd50k,0.0,1.057,1.057,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_c59e9f80.wav
fsd50k_fireworks_c6f6eaac,fireworks,fsd50k,5.659,7.139,1.48,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_c6f6eaac.wav
fsd50k_fireworks_c8d6eccd,fireworks,fsd50k,0.0,1.057,1.057,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_c8d6eccd.wav
fsd50k_fireworks_c8f4503c,fireworks,fsd50k,4.694,6.023,1.329,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_c8f4503c.wav
fsd50k_fireworks_c935f1c4,fireworks,fsd50k,2.779,16.416,13.637,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_c935f1c4.wav
fsd50k_fireworks_c944fa02,fireworks,fsd50k,0.0,5.536,5.536,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_c944fa02.wav
fsd50k_fireworks_c9716978,fireworks,fsd50k,0.0,1.059,1.059,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_c9716978.wav
fsd50k_fireworks_cb1141a7,fireworks,fsd50k,0.0,0.74,0.74,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_cb1141a7.wav
fsd50k_fireworks_cbc90ef6,fireworks,fsd50k,0.0,1.058,1.058,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_cbc90ef6.wav
fsd50k_fireworks_cd9478d0,fireworks,fsd50k,0.0,0.74,0.74,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_cd9478d0.wav
fsd50k_fireworks_d0089087,fireworks,fsd50k,1.18,4.578,3.398,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_d0089087.wav
fsd50k_fireworks_d3663917,fireworks,fsd50k,1.179,2.338,1.159,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_d3663917.wav
fsd50k_fireworks_d75b66d7,fireworks,fsd50k,2.136,4.502,2.366,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_d75b66d7.wav
fsd50k_fireworks_d9f9c5df,fireworks,fsd50k,7.899,9.379,1.48,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_d9f9c5df.wav
fsd50k_fireworks_da6a5bc2,fireworks,fsd50k,0.0,1.06,1.06,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_da6a5bc2.wav
fsd50k_fireworks_dab35990,fireworks,fsd50k,0.219,2.655,2.436,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_dab35990.wav
fsd50k_fireworks_df11ba47,fireworks,fsd50k,0.0,1.06,1.06,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_df11ba47.wav
fsd50k_fireworks_e07dee42,fireworks,fsd50k,0.0,1.696,1.696,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_e07dee42.wav
fsd50k_fireworks_e1806ace,fireworks,fsd50k,0.0,2.02,2.02,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_e1806ace.wav
fsd50k_fireworks_e1a5b210,fireworks,fsd50k,0.0,3.739,3.739,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_e1a5b210.wav
fsd50k_fireworks_e40a0355,fireworks,fsd50k,1.179,3.046,1.867,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_e40a0355.wav
fsd50k_fireworks_e48242bb,fireworks,fsd50k,0.0,1.057,1.057,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_e48242bb.wav
fsd50k_fireworks_e49b541d,fireworks,fsd50k,0.0,2.017,2.017,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_e49b541d.wav
fsd50k_fireworks_e8d68586,fireworks,fsd50k,0.0,1.059,1.059,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_e8d68586.wav
fsd50k_fireworks_ea11ee26,fireworks,fsd50k,0.0,1.058,1.058,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_ea11ee26.wav
fsd50k_fireworks_ec52af56,fireworks,fsd50k,0.859,3.615,2.756,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_ec52af56.wav
fsd50k_fireworks_edbcd5ad,fireworks,fsd50k,0.0,1.059,1.059,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_edbcd5ad.wav
fsd50k_fireworks_edfa5e4b,fireworks,fsd50k,4.378,6.498,2.12,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_edfa5e4b.wav
fsd50k_fireworks_f636fe73,fireworks,fsd50k,0.22,1.7,1.48,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_f636fe73.wav
fsd50k_fireworks_f8acb182,fireworks,fsd50k,0.54,2.019,1.479,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_f8acb182.wav
fsd50k_fireworks_fa766ae0,fireworks,fsd50k,1.177,2.824,1.647,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_fa766ae0.wav
fsd50k_fireworks_fe47982f,fireworks,fsd50k,0.0,1.054,1.054,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_fe47982f.wav
fsd50k_fireworks_ff3e1f61,fireworks,fsd50k,0.0,1.028,1.028,auto_accept,data/banks/foreground/fireworks/fsd50k_fireworks_ff3e1f61.wav
esc50_glass_breaking_08fcf5a7,glass_breaking,esc50,0.0,1.058,1.058,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_08fcf5a7.wav
esc50_glass_breaking_3863f509,glass_breaking,esc50,0.219,1.377,1.158,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_3863f509.wav
esc50_glass_breaking_3ef4dae6,glass_breaking,esc50,0.219,0.739,0.52,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_3ef4dae6.wav
esc50_glass_breaking_55cc0786,glass_breaking,esc50,0.0,1.058,1.058,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_55cc0786.wav
esc50_glass_breaking_60a600ff,glass_breaking,esc50,0.0,1.058,1.058,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_60a600ff.wav
esc50_glass_breaking_66c6c338,glass_breaking,esc50,0.0,0.739,0.739,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_66c6c338.wav
esc50_glass_breaking_67c88e07,glass_breaking,esc50,0.0,1.058,1.058,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_67c88e07.wav
esc50_glass_breaking_79efba4c,glass_breaking,esc50,0.219,2.016,1.797,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_79efba4c.wav
esc50_glass_breaking_9170ecdc,glass_breaking,esc50,0.0,2.016,2.016,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_9170ecdc.wav
esc50_glass_breaking_92d7ac3d,glass_breaking,esc50,0.0,0.739,0.739,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_92d7ac3d.wav
esc50_glass_breaking_a6b60fb2,glass_breaking,esc50,0.219,4.252,4.033,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_a6b60fb2.wav
esc50_glass_breaking_a9374792,glass_breaking,esc50,0.0,1.058,1.058,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_a9374792.wav
esc50_glass_breaking_b6a987fe,glass_breaking,esc50,0.0,1.058,1.058,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_b6a987fe.wav
esc50_glass_breaking_beb06055,glass_breaking,esc50,0.0,0.739,0.739,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_beb06055.wav
esc50_glass_breaking_c3e1abf0,glass_breaking,esc50,0.0,1.377,1.377,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_c3e1abf0.wav
esc50_glass_breaking_d1d70553,glass_breaking,esc50,0.0,2.336,2.336,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_d1d70553.wav
esc50_glass_breaking_d2d0b97a,glass_breaking,esc50,0.0,0.739,0.739,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_d2d0b97a.wav
esc50_glass_breaking_db694613,glass_breaking,esc50,0.0,1.697,1.697,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_db694613.wav
esc50_glass_breaking_e1da0f73,glass_breaking,esc50,0.0,0.739,0.739,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_e1da0f73.wav
esc50_glass_breaking_e60d74d1,glass_breaking,esc50,0.0,1.377,1.377,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_e60d74d1.wav
esc50_glass_breaking_f4796e4e,glass_breaking,esc50,0.0,1.377,1.377,auto_accept,data/banks/foreground/glass_breaking/esc50_glass_breaking_f4796e4e.wav
fsd50k_glass_breaking_032a2145,glass_breaking,fsd50k,0.0,2.339,2.339,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_032a2145.wav
fsd50k_glass_breaking_05bb74a8,glass_breaking,fsd50k,0.0,1.692,1.692,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_05bb74a8.wav
fsd50k_glass_breaking_05c0d0a2,glass_breaking,fsd50k,0.0,1.38,1.38,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_05c0d0a2.wav
fsd50k_glass_breaking_05ccc704,glass_breaking,fsd50k,0.0,1.378,1.378,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_05ccc704.wav
fsd50k_glass_breaking_05faac68,glass_breaking,fsd50k,0.0,1.38,1.38,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_05faac68.wav
fsd50k_glass_breaking_068a80da,glass_breaking,fsd50k,0.858,2.015,1.157,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_068a80da.wav
fsd50k_glass_breaking_081fb32e,glass_breaking,fsd50k,1.497,2.655,1.158,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_081fb32e.wav
fsd50k_glass_breaking_084643ab,glass_breaking,fsd50k,0.0,1.059,1.059,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_084643ab.wav
fsd50k_glass_breaking_09b31977,glass_breaking,fsd50k,2.139,3.619,1.48,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_09b31977.wav
fsd50k_glass_breaking_0bb27b73,glass_breaking,fsd50k,0.0,0.517,0.517,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_0bb27b73.wav
fsd50k_glass_breaking_0d104b59,glass_breaking,fsd50k,0.0,1.033,1.033,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_0d104b59.wav
fsd50k_glass_breaking_0e1619d8,glass_breaking,fsd50k,0.0,0.744,0.744,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_0e1619d8.wav
fsd50k_glass_breaking_11c33713,glass_breaking,fsd50k,0.0,0.673,0.673,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_11c33713.wav
fsd50k_glass_breaking_11e9731f,glass_breaking,fsd50k,3.1,4.259,1.159,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_11e9731f.wav
fsd50k_glass_breaking_13777cb5,glass_breaking,fsd50k,0.0,1.059,1.059,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_13777cb5.wav
fsd50k_glass_breaking_143b75f4,glass_breaking,fsd50k,0.22,1.699,1.479,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_143b75f4.wav
fsd50k_glass_breaking_145610fe,glass_breaking,fsd50k,14.297,18.016,3.719,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_145610fe.wav
fsd50k_glass_breaking_14c7cd8a,glass_breaking,fsd50k,0.0,2.02,2.02,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_14c7cd8a.wav
fsd50k_glass_breaking_16dddc6d,glass_breaking,fsd50k,0.0,0.738,0.738,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_16dddc6d.wav
fsd50k_glass_breaking_16feccd6,glass_breaking,fsd50k,0.0,1.374,1.374,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_16feccd6.wav
fsd50k_glass_breaking_17beced9,glass_breaking,fsd50k,0.0,0.738,0.738,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_17beced9.wav
fsd50k_glass_breaking_18425eb2,glass_breaking,fsd50k,0.0,1.38,1.38,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_18425eb2.wav
fsd50k_glass_breaking_199c9132,glass_breaking,fsd50k,5.976,7.775,1.799,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_199c9132.wav
fsd50k_glass_breaking_1c35afba,glass_breaking,fsd50k,4.378,6.178,1.8,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_1c35afba.wav
fsd50k_glass_breaking_1c5befa0,glass_breaking,fsd50k,0.0,1.057,1.057,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_1c5befa0.wav
fsd50k_glass_breaking_1d4a8966,glass_breaking,fsd50k,0.219,2.332,2.113,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_1d4a8966.wav
fsd50k_glass_breaking_1d56097d,glass_breaking,fsd50k,0.0,1.056,1.056,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_1d56097d.wav
fsd50k_glass_breaking_1df59579,glass_breaking,fsd50k,0.219,2.017,1.798,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_1df59579.wav
fsd50k_glass_breaking_1ff658c6,glass_breaking,fsd50k,0.0,0.74,0.74,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_1ff658c6.wav
fsd50k_glass_breaking_21e9a8c5,glass_breaking,fsd50k,0.0,1.133,1.133,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_21e9a8c5.wav
fsd50k_glass_breaking_222f37d5,glass_breaking,fsd50k,0.0,1.059,1.059,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_222f37d5.wav
fsd50k_glass_breaking_22e2a6a3,glass_breaking,fsd50k,0.0,0.762,0.762,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_22e2a6a3.wav
fsd50k_glass_breaking_24334da6,glass_breaking,fsd50k,0.0,0.513,0.513,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_24334da6.wav
fsd50k_glass_breaking_24f8e7e5,glass_breaking,fsd50k,0.0,1.057,1.057,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_24f8e7e5.wav
fsd50k_glass_breaking_2518a463,glass_breaking,fsd50k,0.0,2.503,2.503,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_2518a463.wav
fsd50k_glass_breaking_263251a8,glass_breaking,fsd50k,0.0,0.799,0.799,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_263251a8.wav
fsd50k_glass_breaking_2b3d3b19,glass_breaking,fsd50k,0.0,0.562,0.562,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_2b3d3b19.wav
fsd50k_glass_breaking_2ba56e3e,glass_breaking,fsd50k,0.0,1.059,1.059,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_2ba56e3e.wav
fsd50k_glass_breaking_2e1c2428,glass_breaking,fsd50k,0.0,0.606,0.606,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_2e1c2428.wav
fsd50k_glass_breaking_30849bcb,glass_breaking,fsd50k,3.736,5.215,1.479,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_30849bcb.wav
fsd50k_glass_breaking_30c6bbe6,glass_breaking,fsd50k,4.375,6.173,1.798,auto_accept,data/banks/foreground/glass_breaking/fsd50k_glass_breaking_30c6bbe6.wav
