file_id,class_id,p_target,p_confusable,top_confusable,decision,priority,onset,offset,path_norm
fsd50k_explosion_508dd7c8,explosion,0.1025,0.579,gunshot,review,high,1.87,3.89,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_508dd7c8.wav
fsd50k_explosion_51c20a2d,explosion,0.4779,0.2948,gunshot,auto_accept,,15.307,16.687,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_51c20a2d.wav
fsd50k_explosion_524ddf5a,explosion,0.0659,0.2308,gunshot,review,high,0.0,0.398,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_524ddf5a.wav
fsd50k_explosion_57f90970,explosion,0.0726,0.5961,fireworks,review,high,0.0,0.365,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_57f90970.wav
fsd50k_explosion_60ebe589,explosion,0.1271,0.2324,gunshot,review,high,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_60ebe589.wav
fsd50k_explosion_65eab0fc,explosion,0.3085,0.2038,gunshot,auto_accept,,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_65eab0fc.wav
fsd50k_explosion_6cab6f55,explosion,0.5187,0.1568,gunshot,auto_accept,,0.0,3.25,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_6cab6f55.wav
fsd50k_explosion_6da3f802,explosion,0.7098,0.5404,gunshot,auto_accept,,2.828,4.207,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_6da3f802.wav
fsd50k_explosion_7803697b,explosion,0.8697,0.7155,gunshot,auto_accept,,0.0,0.598,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_7803697b.wav
fsd50k_explosion_83343688,explosion,0.4268,0.1299,gunshot,auto_accept,,0.0,1.01,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_83343688.wav
fsd50k_explosion_8444f03f,explosion,0.3872,0.0549,gunshot,auto_accept,,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_8444f03f.wav
fsd50k_explosion_8bff52d5,explosion,0.1374,0.3473,gunshot,review,high,0.0,0.346,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_8bff52d5.wav
fsd50k_explosion_9152a677,explosion,0.1116,0.0778,gunshot,review,normal,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_9152a677.wav
fsd50k_explosion_93037d76,explosion,0.0607,0.014,gunshot,review,normal,0.0,0.69,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_93037d76.wav
fsd50k_explosion_9a463f63,explosion,0.0871,0.1758,fireworks,review,high,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_9a463f63.wav
fsd50k_explosion_a122e2f5,explosion,0.4566,0.3065,gunshot,auto_accept,,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_a122e2f5.wav
fsd50k_explosion_a1c30530,explosion,0.4128,0.1118,gunshot,auto_accept,,0.0,1.33,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_a1c30530.wav
fsd50k_explosion_a5bc134a,explosion,0.272,0.2064,fireworks,review,normal,0.0,2.29,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_a5bc134a.wav
fsd50k_explosion_aaec3c21,explosion,0.3496,0.1077,fireworks,auto_accept,,7.306,8.365,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_aaec3c21.wav
fsd50k_explosion_ae3d3bea,explosion,0.3101,0.1413,gunshot,auto_accept,,0.0,1.01,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_ae3d3bea.wav
fsd50k_explosion_b01ad101,explosion,0.6931,0.5461,gunshot,auto_accept,,0.0,0.69,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_b01ad101.wav
fsd50k_explosion_b3c54f0f,explosion,0.2181,0.0084,gunshot,review,normal,1.227,2.286,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_b3c54f0f.wav
fsd50k_explosion_b4359562,explosion,0.1192,0.0331,gunshot,review,normal,0.0,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_b4359562.wav
fsd50k_explosion_b98a875f,explosion,0.2369,0.0095,gunshot,review,normal,0.908,2.286,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_b98a875f.wav
fsd50k_explosion_beb1f389,explosion,0.7211,0.5825,gunshot,auto_accept,,0.0,0.686,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_beb1f389.wav
fsd50k_explosion_bfd38bb5,explosion,0.4112,0.1067,gunshot,auto_accept,,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_bfd38bb5.wav
fsd50k_explosion_c7535059,explosion,0.5639,0.0526,gunshot,auto_accept,,1.23,2.29,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_c7535059.wav
fsd50k_explosion_cbf03c36,explosion,0.3608,0.2554,gunshot,auto_accept,,0.91,1.969,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_cbf03c36.wav
fsd50k_explosion_cc809249,explosion,0.1156,0.1888,gunshot,review,high,0.0,1.504,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_cc809249.wav
fsd50k_explosion_d271c686,explosion,0.3259,0.089,gunshot,auto_accept,,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_d271c686.wav
fsd50k_explosion_d8195358,explosion,0.2604,0.2014,gunshot,review,normal,0.0,1.645,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_d8195358.wav
fsd50k_explosion_d8aa447b,explosion,0.5254,0.0493,gunshot,auto_accept,,0.0,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_d8aa447b.wav
fsd50k_explosion_db5526a1,explosion,0.2755,0.2561,gunshot,review,normal,0.0,1.01,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_db5526a1.wav
fsd50k_explosion_ea68b988,explosion,0.299,0.0158,gunshot,review,normal,1.227,2.286,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_ea68b988.wav
fsd50k_explosion_ea9e2c32,explosion,0.3574,0.1866,gunshot,auto_accept,,0.0,1.33,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_ea9e2c32.wav
fsd50k_explosion_ef787e43,explosion,0.4795,0.2892,gunshot,auto_accept,,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_ef787e43.wav
fsd50k_explosion_f2a9007f,explosion,0.38,0.1247,gunshot,auto_accept,,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_f2a9007f.wav
fsd50k_explosion_f3042fd7,explosion,0.25,0.2481,fireworks,review,normal,0.0,0.69,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_f3042fd7.wav
fsd50k_explosion_f4862d09,explosion,0.5389,0.1294,gunshot,auto_accept,,0.0,2.606,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_f4862d09.wav
fsd50k_explosion_fb252c39,explosion,0.0684,0.0553,gunshot,review,normal,0.0,0.687,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_fb252c39.wav
fsd50k_explosion_fc41cfa6,explosion,0.4364,0.3069,gunshot,auto_accept,,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_fc41cfa6.wav
fsd50k_explosion_fc9977b4,explosion,0.2973,0.3182,gunshot,review,high,0.0,1.005,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_fc9977b4.wav
fsd50k_explosion_fef926c2,explosion,0.2425,0.4427,gunshot,review,high,0.0,0.814,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\explosion\fsd50k_explosion_fef926c2.wav
esc50_fireworks_04745e57,fireworks,0.7108,0.0293,explosion,auto_accept,,0.269,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_04745e57.wav
esc50_fireworks_0b196e12,fireworks,0.6578,0.0149,explosion,auto_accept,,0.589,3.882,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_0b196e12.wav
esc50_fireworks_0ee8c78b,fireworks,0.7591,0.0267,explosion,auto_accept,,1.227,2.286,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_0ee8c78b.wav
esc50_fireworks_1b7a55d6,fireworks,0.801,0.0291,explosion,auto_accept,,2.186,4.521,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_1b7a55d6.wav
esc50_fireworks_1d6a5f08,fireworks,0.8467,0.0146,explosion,auto_accept,,0.269,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_1d6a5f08.wav
esc50_fireworks_1da86942,fireworks,0.8724,0.0059,explosion,auto_accept,,2.505,4.202,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_1da86942.wav
esc50_fireworks_1dfdaa1f,fireworks,0.7602,0.0403,explosion,auto_accept,,0.0,2.605,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_1dfdaa1f.wav
esc50_fireworks_214ffae3,fireworks,0.1248,0.0022,explosion,review,normal,4.102,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_214ffae3.wav
esc50_fireworks_272ece9c,fireworks,0.8165,0.0741,explosion,auto_accept,,1.227,2.605,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_272ece9c.wav
esc50_fireworks_28df9b3d,fireworks,0.83,0.0529,explosion,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_28df9b3d.wav
esc50_fireworks_319fb7db,fireworks,0.7517,0.0808,explosion,auto_accept,,3.463,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_319fb7db.wav
esc50_fireworks_3ac50abf,fireworks,0.1589,0.1516,explosion,review,normal,0.908,2.286,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_3ac50abf.wav
esc50_fireworks_3dbb9798,fireworks,0.2841,0.0255,explosion,review,normal,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_3dbb9798.wav
esc50_fireworks_53e46153,fireworks,0.7368,0.047,explosion,auto_accept,,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_53e46153.wav
esc50_fireworks_57496037,fireworks,0.4582,0.0025,explosion,auto_accept,,0.908,2.286,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_57496037.wav
esc50_fireworks_5f0f6888,fireworks,0.3621,0.1722,explosion,auto_accept,,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_5f0f6888.wav
esc50_fireworks_7565850a,fireworks,0.7212,0.0528,explosion,auto_accept,,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_7565850a.wav
esc50_fireworks_767834d6,fireworks,0.7145,0.0241,explosion,auto_accept,,1.547,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_767834d6.wav
esc50_fireworks_7a3a19a4,fireworks,0.9067,0.0177,explosion,auto_accept,,0.269,1.647,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_7a3a19a4.wav
esc50_fireworks_7fcd04a7,fireworks,0.7889,0.027,explosion,auto_accept,,2.186,3.563,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_7fcd04a7.wav
esc50_fireworks_810d1ca9,fireworks,0.746,0.0122,explosion,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_810d1ca9.wav
esc50_fireworks_83e988d6,fireworks,0.8228,0.0343,explosion,auto_accept,,0.0,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_83e988d6.wav
esc50_fireworks_853c5cea,fireworks,0.6547,0.0622,explosion,auto_accept,,0.589,3.563,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_853c5cea.wav
esc50_fireworks_8f377a0e,fireworks,0.3868,0.1882,explosion,auto_accept,,0.0,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_8f377a0e.wav
esc50_fireworks_90fcd379,fireworks,0.2306,0.0607,explosion,review,normal,0.908,1.647,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_90fcd379.wav
esc50_fireworks_9d1b69c0,fireworks,0.7986,0.0116,explosion,auto_accept,,2.824,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_9d1b69c0.wav
esc50_fireworks_a0745691,fireworks,0.7337,0.0353,explosion,auto_accept,,3.144,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_a0745691.wav
esc50_fireworks_abb7aaa5,fireworks,0.6866,0.1014,explosion,auto_accept,,0.0,1.647,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_abb7aaa5.wav
esc50_fireworks_aefb7915,fireworks,0.6502,0.0062,explosion,auto_accept,,1.866,4.521,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_aefb7915.wav
esc50_fireworks_b8e4b741,fireworks,0.7486,0.0475,explosion,auto_accept,,2.186,4.521,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_b8e4b741.wav
esc50_fireworks_baad57c9,fireworks,0.7156,0.033,explosion,auto_accept,,0.0,1.647,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_baad57c9.wav
esc50_fireworks_bbc06aa3,fireworks,0.285,0.0416,gunshot,review,normal,0.589,1.647,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_bbc06aa3.wav
esc50_fireworks_c02bc79e,fireworks,0.6871,0.0638,explosion,auto_accept,,2.505,3.882,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_c02bc79e.wav
esc50_fireworks_c205760c,fireworks,0.777,0.0247,explosion,auto_accept,,1.866,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_c205760c.wav
esc50_fireworks_c5489d2c,fireworks,0.4805,0.0083,explosion,auto_accept,,0.908,2.924,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_c5489d2c.wav
esc50_fireworks_d055eb62,fireworks,0.7396,0.04,explosion,auto_accept,,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_d055eb62.wav
esc50_fireworks_e5a9aead,fireworks,0.3036,0.1907,explosion,auto_accept,,3.144,4.202,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_e5a9aead.wav
esc50_fireworks_e6aecd59,fireworks,0.7012,0.0087,explosion,auto_accept,,0.269,1.966,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\esc50_fireworks_e6aecd59.wav
fsd50k_fireworks_01947c6f,fireworks,0.4019,0.2163,explosion,auto_accept,,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_01947c6f.wav
fsd50k_fireworks_02044952,fireworks,0.1797,0.0151,gunshot,review,normal,0.587,1.643,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_02044952.wav
fsd50k_fireworks_03a52b6f,fireworks,0.8867,0.0253,explosion,auto_accept,,1.229,8.685,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_03a52b6f.wav
fsd50k_fireworks_08f39bde,fireworks,0.2934,0.1425,explosion,review,normal,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_08f39bde.wav
fsd50k_fireworks_09553f5d,fireworks,0.7267,0.0398,gunshot,auto_accept,,13.39,14.77,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_09553f5d.wav
fsd50k_fireworks_0ee0d74e,fireworks,0.6535,0.0656,gunshot,auto_accept,,0.0,2.929,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_0ee0d74e.wav
fsd50k_fireworks_0f71a525,fireworks,0.855,0.0389,explosion,auto_accept,,6.028,7.728,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_0f71a525.wav
fsd50k_fireworks_11e00452,fireworks,0.7906,0.1813,explosion,auto_accept,,4.428,6.766,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_11e00452.wav
fsd50k_fireworks_1269da1e,fireworks,0.8854,0.0441,explosion,auto_accept,,0.59,24.183,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_1269da1e.wav
fsd50k_fireworks_13458ede,fireworks,0.766,0.0153,gunshot,auto_accept,,1.227,2.285,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_13458ede.wav
fsd50k_fireworks_14922763,fireworks,0.3913,0.0167,explosion,auto_accept,,2.509,3.888,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_14922763.wav
fsd50k_fireworks_16336691,fireworks,0.8779,0.0086,explosion,auto_accept,,0.0,5.165,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_16336691.wav
fsd50k_fireworks_1780ae71,fireworks,0.581,0.0411,explosion,auto_accept,,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_1780ae71.wav
fsd50k_fireworks_197604b5,fireworks,0.8219,0.0341,explosion,auto_accept,,0.0,9.964,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_197604b5.wav
fsd50k_fireworks_1a65d732,fireworks,0.685,0.1035,explosion,auto_accept,,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_1a65d732.wav
fsd50k_fireworks_1bc039c9,fireworks,0.8344,0.1066,explosion,auto_accept,,2.19,14.448,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_1bc039c9.wav
fsd50k_fireworks_1cb60b51,fireworks,0.4236,0.0243,explosion,auto_accept,,0.589,1.967,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_1cb60b51.wav
fsd50k_fireworks_1f502816,fireworks,0.6381,0.0871,explosion,auto_accept,,5.07,6.77,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_1f502816.wav
fsd50k_fireworks_20d724cc,fireworks,0.8174,0.0266,explosion,auto_accept,,3.148,9.963,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_20d724cc.wav
fsd50k_fireworks_224f7a77,fireworks,0.6135,0.0768,gunshot,auto_accept,,1.549,3.249,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_224f7a77.wav
fsd50k_fireworks_23184bb4,fireworks,0.3364,0.0113,explosion,auto_accept,,2.828,3.888,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_23184bb4.wav
fsd50k_fireworks_2609b995,fireworks,0.1891,0.0086,gunshot,review,normal,1.23,2.13,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_2609b995.wav
fsd50k_fireworks_28a628f5,fireworks,0.9369,0.0414,explosion,auto_accept,,3.788,9.005,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_28a628f5.wav
fsd50k_fireworks_29d7170a,fireworks,0.5739,0.0633,gunshot,auto_accept,,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_29d7170a.wav
fsd50k_fireworks_2b7ae166,fireworks,0.099,0.2022,explosion,review,high,0.0,0.687,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_2b7ae166.wav
fsd50k_fireworks_2bd90c74,fireworks,0.0972,0.0835,explosion,review,normal,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_2bd90c74.wav
fsd50k_fireworks_2dc71391,fireworks,0.6262,0.1076,explosion,auto_accept,,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_2dc71391.wav
fsd50k_fireworks_2e73845c,fireworks,0.1131,0.1291,gunshot,review,high,1.228,2.607,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_2e73845c.wav
fsd50k_fireworks_2ff66be2,fireworks,0.7446,0.0756,explosion,auto_accept,,2.187,3.566,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_2ff66be2.wav
fsd50k_fireworks_33603105,fireworks,0.882,0.0473,explosion,auto_accept,,9.87,13.81,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_33603105.wav
fsd50k_fireworks_34ba8a2e,fireworks,0.1161,0.5121,gunshot,review,high,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_34ba8a2e.wav
fsd50k_fireworks_368ac345,fireworks,0.8515,0.0207,explosion,auto_accept,,1.868,5.485,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_368ac345.wav
fsd50k_fireworks_36ac682a,fireworks,0.5312,0.0009,explosion,auto_accept,,0.589,1.648,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_36ac682a.wav
fsd50k_fireworks_3ac51983,fireworks,0.239,0.094,gunshot,review,normal,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_3ac51983.wav
fsd50k_fireworks_3c47952f,fireworks,0.7571,0.0975,explosion,auto_accept,,1.229,2.609,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_3c47952f.wav
fsd50k_fireworks_3da6691d,fireworks,0.8426,0.0488,explosion,auto_accept,,4.108,5.487,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\fireworks\fsd50k_fireworks_3da6691d.wav
