file_id,path_raw,source_dataset,source_id,source_group_id,claimed_class,label_type_orig,orig_split,orig_onset,orig_offset,duration,sample_rate_orig,channels,license,attribution,redistributable,download_date,checksum_sha256
desed_object_drop_dishes_0a3d0289,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Dishes/50114.wav,desed_soundbank,eval/50114,freesound_50114,object_drop_dishes,isolated_event,eval,0.0,0.634,0.634,44100,1,CC-BY,andre.nascimento (freesound:50114),yes,2026-09-14,0a3d02892466ab7e404ec4eed7a8e732528ed010092a89e62e08287076f5fda2
desed_object_drop_dishes_0bfd743e,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/322406_0.wav,desed_soundbank,train/322406_0,freesound_322406,object_drop_dishes,isolated_event,train,0.0,0.071,0.071,44100,1,CC0,Glitchedtones (freesound:322406),yes,2026-09-14,0bfd743e418930b626f80230aaa32a2903c22cdc1ef1440ba2334aabd69db878
desed_object_drop_dishes_0cc28912,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/138050_1.wav,desed_soundbank,train/138050_1,freesound_138050,object_drop_dishes,isolated_event,train,0.0,1.262,1.262,44100,1,CC0,daboy291 (freesound:138050),yes,2026-09-14,0cc28912cb9a0ef8e89c9e8032e1c88ca815a28dff931cedc053a2b121393c05
desed_object_drop_dishes_142102c7,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/209006_1.wav,desed_soundbank,train/209006_1,freesound_209006,object_drop_dishes,isolated_event,train,0.0,0.927,0.927,44100,1,CC0,OwlStorm (freesound:209006),yes,2026-09-14,142102c7b1f47f1740d95a8b5386290e3790bd6dfb8b93eb2bd8ebb8e80076fe
desed_object_drop_dishes_16291240,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/209002_0.wav,desed_soundbank,train/209002_0,freesound_209002,object_drop_dishes,isolated_event,train,0.0,0.916,0.916,44100,1,CC0,OwlStorm (freesound:209002),yes,2026-09-14,1629124045cd4cc9ef6cf1f72591a72fa545206b694e8c490fa7caacfbc8052d
desed_object_drop_dishes_1942649b,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/88839_0.wav,desed_soundbank,train/88839_0,freesound_88839,object_drop_dishes,isolated_event,train,0.0,0.113,0.113,44100,1,CC-BY,lsprice (freesound:88839),yes,2026-09-14,1942649b1c617f3d6ce5ce33663d62730b8e4ea89d19ad3290415ae20ab575f8
desed_object_drop_dishes_195f76e7,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/12826.wav,desed_soundbank,train/12826,freesound_12826,object_drop_dishes,isolated_event,train,0.0,0.281,0.281,44100,1,CC-BY,schluppipuppie (freesound:12826),yes,2026-09-14,195f76e7e4b3f41327d8ed11dceb50d724167635efc251ca287f5914969069a3
desed_object_drop_dishes_19dfc39d,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/266949.wav,desed_soundbank,train/266949,freesound_266949,object_drop_dishes,isolated_event,train,0.0,1.418,1.418,44100,1,CC0,UlfHubert (freesound:266949),yes,2026-09-14,19dfc39d880f4ebc63fa1671821188174923ceb8ce925ada6a1a1082f0dd5fae
desed_object_drop_dishes_19f1f36d,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/29913_2.wav,desed_soundbank,train/29913_2,freesound_29913,object_drop_dishes,isolated_event,train,0.0,0.165,0.165,44100,1,CC-BY,LG (freesound:29913),yes,2026-09-14,19f1f36d9f041d14bbd4ab36cc5e341102fd714513b1c9ca661bdf06d822a455
desed_object_drop_dishes_1ff5a71e,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/29888_0.wav,desed_soundbank,train/29888_0,freesound_29888,object_drop_dishes,isolated_event,train,0.0,0.893,0.893,44100,1,CC-BY,LG (freesound:29888),yes,2026-09-14,1ff5a71efd6be37fa14065f8876ca24d6b09ef8afae970cf8f6cef3af12ad735
desed_object_drop_dishes_21038e85,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Dishes/20081_0.wav,desed_soundbank,eval/20081_0,freesound_20081,object_drop_dishes,isolated_event,eval,0.0,0.225,0.225,44100,1,CC-BY,clammyhands (freesound:20081),yes,2026-09-14,21038e85beb0119a0ddb34843c7a3302e6ffcbf0605fdcd94dd2f5d3aa8b9541
desed_object_drop_dishes_215d8cba,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/29913_1.wav,desed_soundbank,train/29913_1,freesound_29913,object_drop_dishes,isolated_event,train,0.0,0.409,0.409,44100,1,CC-BY,LG (freesound:29913),yes,2026-09-14,215d8cba653b2fc50e4c33c8cb797e4f074dafbc8e2e0f63ec5e2104a16e1a86
desed_object_drop_dishes_22544b34,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Dishes/379144_0.wav,desed_soundbank,eval/379144_0,freesound_379144,object_drop_dishes,isolated_event,eval,0.0,0.230,0.23,44100,1,CC0,13GPanska_Novakova_Klara (freesound:379144),yes,2026-09-14,22544b3429ef5f3def8f8a3218624acdf9b7305b72d9feb5ea085782de322729
desed_object_drop_dishes_236f63f1,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Dishes/325254_0.wav,desed_soundbank,eval/325254_0,freesound_325254,object_drop_dishes,isolated_event,eval,0.0,0.250,0.25,44100,1,CC0,Adam_N (freesound:325254),yes,2026-09-14,236f63f1797131a7d721c25b2e1ccd897a123e10d334835a4397fbedb56fbeff
desed_object_drop_dishes_23f796a4,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/88856.wav,desed_soundbank,train/88856,freesound_88856,object_drop_dishes,isolated_event,train,0.0,0.361,0.361,44100,1,CC-BY,lsprice (freesound:88856),yes,2026-09-14,23f796a4fb232857599c0ef235eab75bf36a21944d35a30fed126352e4d319cb
desed_object_drop_dishes_24217991,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/12832.wav,desed_soundbank,train/12832,freesound_12832,object_drop_dishes,isolated_event,train,0.0,0.328,0.328,44100,1,CC-BY,schluppipuppie (freesound:12832),yes,2026-09-14,24217991a01b71470c08f26fda68655383df6ad9c45e8a72a98660d8ccd6f6bc
desed_object_drop_dishes_24b19e80,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/105023_2.wav,desed_soundbank,train/105023_2,freesound_105023,object_drop_dishes,isolated_event,train,0.0,0.780,0.78,44100,1,CC-BY-NC,Robinhood76 (freesound:105023),labels_only,2026-09-14,24b19e80801015e3d18cc27cb0314ae9fcde60f097b3722b6b3eebc5f51117fc
desed_object_drop_dishes_2546b788,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Dishes/20081_1.wav,desed_soundbank,eval/20081_1,freesound_20081,object_drop_dishes,isolated_event,eval,0.0,0.652,0.652,44100,1,CC-BY,clammyhands (freesound:20081),yes,2026-09-14,2546b788a441dcdf521c09398b62bc3730b40e0268316a68b120f0b579e2ac1f
desed_object_drop_dishes_2636a50e,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/412380_0.wav,desed_soundbank,train/412380_0,freesound_412380,object_drop_dishes,isolated_event,train,0.0,0.576,0.576,44100,1,CC-BY,smokenweewALT (freesound:412380),yes,2026-09-14,2636a50e0f88c5fa52d909f151ba7a08508107a4ea2cdf0489672d9f32222f3d
desed_object_drop_dishes_2890ec53,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/389685.wav,desed_soundbank,train/389685,freesound_389685,object_drop_dishes,isolated_event,train,0.0,0.613,0.613,44100,1,CC0,meggiepie (freesound:389685),yes,2026-09-14,2890ec53126dfbb564a1b2636fa00b442e297c0c65ae0604a243d61300b573aa
desed_object_drop_dishes_2ac172dc,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/322406_1.wav,desed_soundbank,train/322406_1,freesound_322406,object_drop_dishes,isolated_event,train,0.0,0.244,0.244,44100,1,CC0,Glitchedtones (freesound:322406),yes,2026-09-14,2ac172dc893d8b44d6574adfabd96bec6ab9467d32a65fe4e20e9c471ada1d77
desed_object_drop_dishes_2fe6a14a,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Dishes/20081_2.wav,desed_soundbank,eval/20081_2,freesound_20081,object_drop_dishes,isolated_event,eval,0.0,0.160,0.16,44100,1,CC-BY,clammyhands (freesound:20081),yes,2026-09-14,2fe6a14a357f6ccc2725de3c607891ecc67948266cb888b9a2979567a9a1c3db
desed_object_drop_dishes_30258c69,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Dishes/325254_2.wav,desed_soundbank,eval/325254_2,freesound_325254,object_drop_dishes,isolated_event,eval,0.0,0.254,0.254,44100,1,CC0,Adam_N (freesound:325254),yes,2026-09-14,30258c698e811868a396d4bc27688f94d8f0a6e3a77a58598d44b03ae667aa10
desed_object_drop_dishes_33e82a2d,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/208905_0.wav,desed_soundbank,train/208905_0,freesound_208905,object_drop_dishes,isolated_event,train,0.0,0.075,0.075,44100,1,CC-BY,Trentyham (freesound:208905),yes,2026-09-14,33e82a2db3821834b1fd75a31fffb72513771fad9e2b2434bc229fa154d108c8
desed_object_drop_dishes_35b9cb2f,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Dishes/429494_2.wav,desed_soundbank,eval/429494_2,freesound_429494,object_drop_dishes,isolated_event,eval,0.0,0.363,0.363,44100,1,CC0,Cabelin_Brabo (freesound:429494),yes,2026-09-14,35b9cb2fcecc13293d90301c9609a7b83b8cc18e123adc651c5160757baf519b
desed_object_drop_dishes_362ce37f,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/214850_1.wav,desed_soundbank,train/214850_1,freesound_214850,object_drop_dishes,isolated_event,train,0.0,0.231,0.231,44100,1,CC0,kikuchiyo (freesound:214850),yes,2026-09-14,362ce37f905c2505104c6c8ffd354b8cf110a2f74d0750c4cf31dda3958a92f4
desed_object_drop_dishes_36d570d4,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/29891.wav,desed_soundbank,train/29891,freesound_29891,object_drop_dishes,isolated_event,train,0.0,0.216,0.216,44100,1,CC-BY,LG (freesound:29891),yes,2026-09-14,36d570d4f46909c7075474c92cca5eaa06215fa6fa168444871d8aa35025c24a
desed_object_drop_dishes_3c03faf4,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/12887.wav,desed_soundbank,train/12887,freesound_12887,object_drop_dishes,isolated_event,train,0.0,0.286,0.286,44100,1,CC-BY,schluppipuppie (freesound:12887),yes,2026-09-14,3c03faf45d4053cfe80b3b9918e8f0767f86e5687698142fb37758a9cfc2b564
desed_object_drop_dishes_3d9309d4,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/263608_1.wav,desed_soundbank,train/263608_1,freesound_263608,object_drop_dishes,isolated_event,train,0.0,0.207,0.207,44100,1,CC-BY,limbo63 (freesound:263608),yes,2026-09-14,3d9309d4454daf0725aa9c927ad0d45bc746060ad1d821645971d2abc5c7ac50
desed_object_drop_dishes_3f706c32,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/80115.wav,desed_soundbank,train/80115,freesound_80115,object_drop_dishes,isolated_event,train,0.0,1.512,1.512,44100,1,CC-BY,volivieri (freesound:80115),yes,2026-09-14,3f706c327a52e2c8de364fb30a2de7cbecdab102959b8ece3e8cc3865d5425b7
desed_object_drop_dishes_41fe53be,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/205016.wav,desed_soundbank,train/205016,freesound_205016,object_drop_dishes,isolated_event,train,0.0,0.325,0.325,44100,1,CC-BY,Thalamus_Lab (freesound:205016),yes,2026-09-14,41fe53becd8825e7106947b8956ba52a55267740ad9e3831eaf8a2185331ec22
desed_object_drop_dishes_43f5889b,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/88826_0.wav,desed_soundbank,train/88826_0,freesound_88826,object_drop_dishes,isolated_event,train,0.0,0.230,0.23,44100,1,CC-BY,lsprice (freesound:88826),yes,2026-09-14,43f5889b6ebe6d50863bef19ac7f13f449b9a47ec8c18ec9660a0f090dec131d
desed_object_drop_dishes_44cb5689,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/322407_0.wav,desed_soundbank,train/322407_0,freesound_322407,object_drop_dishes,isolated_event,train,0.0,0.528,0.528,44100,1,CC0,Glitchedtones (freesound:322407),yes,2026-09-14,44cb56894bcfd515d8cb1094e2f205c801b960ff5f24d7bb37a25b4c6b2b92f6
desed_object_drop_dishes_4694d4d5,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/82048.wav,desed_soundbank,train/82048,freesound_82048,object_drop_dishes,isolated_event,train,0.0,1.940,1.94,44100,1,CC-Sampling+,sir_majelians (freesound:82048),labels_only,2026-09-14,4694d4d5ccb6a716c9037e99bb6457168861e7d6fe06914f8ca512387cd8b016
desed_object_drop_dishes_4812c9c9,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Dishes/365519_1.wav,desed_soundbank,eval/365519_1,freesound_365519,object_drop_dishes,isolated_event,eval,0.0,0.206,0.206,44100,1,CC0,Caitlin_100 (freesound:365519),yes,2026-09-14,4812c9c91ed8a621bf16d572d38653f729d3300847b149f0e50d9d3c07debc77
desed_object_drop_dishes_4a44ca36,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/80125_2.wav,desed_soundbank,train/80125_2,freesound_80125,object_drop_dishes,isolated_event,train,0.0,0.756,0.756,44100,1,CC-BY,volivieri (freesound:80125),yes,2026-09-14,4a44ca3619226fa59d39515bbc97414a7dd85a37e75b05e6ab85486e508a9522
desed_object_drop_dishes_4a8c0d08,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Dishes/377501_0.wav,desed_soundbank,eval/377501_0,freesound_377501,object_drop_dishes,isolated_event,eval,0.0,0.355,0.355,44100,1,CC0,13GPanska_Nalevajko_Filip (freesound:377501),yes,2026-09-14,4a8c0d08b60070bb20d221029611c9e73f873bc5a64e765005a7e9b97d2579a4
desed_object_drop_dishes_4b7a604e,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/80125_0.wav,desed_soundbank,train/80125_0,freesound_80125,object_drop_dishes,isolated_event,train,0.0,0.830,0.83,44100,1,CC-BY,volivieri (freesound:80125),yes,2026-09-14,4b7a604e1e381f3d4605dff4c035f568c133dc7077afb89ae472455d7f38f1b0
desed_object_drop_dishes_4bbbbb16,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Dishes/377501_1.wav,desed_soundbank,eval/377501_1,freesound_377501,object_drop_dishes,isolated_event,eval,0.0,0.417,0.417,44100,1,CC0,13GPanska_Nalevajko_Filip (freesound:377501),yes,2026-09-14,4bbbbb165eb9bf45d30beec8945d9e5e2e9aecf975dac0b4ad28124f230ff076
desed_object_drop_dishes_4be4e5df,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/88839_2.wav,desed_soundbank,train/88839_2,freesound_88839,object_drop_dishes,isolated_event,train,0.0,0.957,0.957,44100,1,CC-BY,lsprice (freesound:88839),yes,2026-09-14,4be4e5df600d6e5d347fd59e653840d73133e645d5bd6b8b15ed57adc72030b5
desed_object_drop_dishes_4c8fb8ab,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/406433.wav,desed_soundbank,train/406433,freesound_406433,object_drop_dishes,isolated_event,train,0.0,0.133,0.133,44100,1,CC0,kretopi (freesound:406433),yes,2026-09-14,4c8fb8ab6264fb67f97b962a8a35b924f45a968de921c3a0b4327cd89219084a
desed_object_drop_dishes_4d584fa1,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Dishes/418508.wav,desed_soundbank,eval/418508,freesound_418508,object_drop_dishes,isolated_event,eval,0.0,1.044,1.044,44100,1,CC0,14FPanskaKremenakova_Marie (freesound:418508),yes,2026-09-14,4d584fa1878b3551514b1c73ad17b684388d9441abf488344f8a095684192896
desed_object_drop_dishes_4d5d30f9,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/29913_3.wav,desed_soundbank,train/29913_3,freesound_29913,object_drop_dishes,isolated_event,train,0.0,0.166,0.166,44100,1,CC-BY,LG (freesound:29913),yes,2026-09-14,4d5d30f9357150b4f6143fdccc8baa47002cd79235bcfcc0db7d4f6ce6d14f28
desed_object_drop_dishes_4d89ebdd,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Dishes/377982.wav,desed_soundbank,eval/377982,freesound_377982,object_drop_dishes,isolated_event,eval,0.0,7.182,7.182,44100,1,CC0,13GPanska_Gorbusinova_Anna (freesound:377982),yes,2026-09-14,4d89ebddcf6121ea063738c83142f2fdeb72043eecbdfc056d7ed070a6dde46a
desed_object_drop_dishes_4ed95c7a,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Dishes/427113_1.wav,desed_soundbank,eval/427113_1,freesound_427113,object_drop_dishes,isolated_event,eval,0.0,2.237,2.237,44100,1,CC0,Caap (freesound:427113),yes,2026-09-14,4ed95c7a626b34817cda54af127b175a8826d83c803b5894b88fa652ea0e9c76
desed_object_drop_dishes_507798c9,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/267486.wav,desed_soundbank,train/267486,freesound_267486,object_drop_dishes,isolated_event,train,0.0,0.463,0.463,44100,1,CC0,LightDJ (freesound:267486),yes,2026-09-14,507798c9100134113db5e34159619bd1a57f8fb49cb6f7974a6c130ffb3d5fde
desed_object_drop_dishes_51064989,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/29888_1.wav,desed_soundbank,train/29888_1,freesound_29888,object_drop_dishes,isolated_event,train,0.0,0.690,0.69,44100,1,CC-BY,LG (freesound:29888),yes,2026-09-14,5106498929d378c8457c7b9f85f04f43da8c35c108f53509f16aad0b60ba9532
desed_object_drop_dishes_51a77bfc,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/208905_1.wav,desed_soundbank,train/208905_1,freesound_208905,object_drop_dishes,isolated_event,train,0.0,0.066,0.066,44100,1,CC-BY,Trentyham (freesound:208905),yes,2026-09-14,51a77bfc4ef28195e362f701c3994206bd700d886ac17b426247bae2aee016a2
desed_object_drop_dishes_54033c63,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/267008.wav,desed_soundbank,train/267008,freesound_267008,object_drop_dishes,isolated_event,train,0.0,0.679,0.679,44100,1,CC-BY,SophronsineSoundDesign (freesound:267008),yes,2026-09-14,54033c6317fd44d121b2dcc004d4504c37c9c8177e45b2255504f0e4243878f0
desed_object_drop_dishes_5628f41b,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Dishes/429494_3.wav,desed_soundbank,eval/429494_3,freesound_429494,object_drop_dishes,isolated_event,eval,0.0,0.304,0.304,44100,1,CC0,Cabelin_Brabo (freesound:429494),yes,2026-09-14,5628f41be5bb41fa62a23cd249465d865cf0c6b9433f7ead537865820de1efc7
desed_object_drop_dishes_5994b36c,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/412380_1.wav,desed_soundbank,train/412380_1,freesound_412380,object_drop_dishes,isolated_event,train,0.0,0.176,0.176,44100,1,CC-BY,smokenweewALT (freesound:412380),yes,2026-09-14,5994b36cb9f847018d914ec9c79108d8cdd91199e5ab26e2c69a6e7f7912f331
desed_object_drop_dishes_5ffecb99,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/16391.wav,desed_soundbank,train/16391,freesound_16391,object_drop_dishes,isolated_event,train,0.0,1.400,1.4,44100,1,CC-Sampling+,JonathanJansen (freesound:16391),labels_only,2026-09-14,5ffecb99db204ea484f5d31639cdbb11aae316f549893640e23e09d2c70d7929
desed_object_drop_dishes_60bd244d,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/29913_0.wav,desed_soundbank,train/29913_0,freesound_29913,object_drop_dishes,isolated_event,train,0.0,0.295,0.295,44100,1,CC-BY,LG (freesound:29913),yes,2026-09-14,60bd244d9e1b87068ee83e980cf4ff3e6d09a3d84a381d5a45a0496a640ef9e8
desed_object_drop_dishes_63210c7f,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/339675_2.wav,desed_soundbank,train/339675_2,freesound_339675,object_drop_dishes,isolated_event,train,0.0,0.316,0.316,44100,1,CC0,jeremjuru (freesound:339675),yes,2026-09-14,63210c7fb26bdb6439d5165e20c264811ca5db1a0542b044c5306762954d9ed8
desed_object_drop_dishes_63c1e056,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/414218.wav,desed_soundbank,train/414218,freesound_414218,object_drop_dishes,isolated_event,train,0.0,0.771,0.771,44100,1,CC-BY-NC,Seidhepriest (freesound:414218),labels_only,2026-09-14,63c1e0564046f5f688a5740398a8d1244ff1ff92926acf152e57638a8fcaa961
desed_object_drop_dishes_63d8f1a6,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/214187.wav,desed_soundbank,train/214187,freesound_214187,object_drop_dishes,isolated_event,train,0.0,0.243,0.243,44100,1,CC0,kikuchiyo (freesound:214187),yes,2026-09-14,63d8f1a6ac95219cd58be42bcf99b606ab51a704131dce77ae750325177dd925
desed_object_drop_dishes_63f0e0ba,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/377048.wav,desed_soundbank,train/377048,freesound_377048,object_drop_dishes,isolated_event,train,0.0,1.544,1.544,44100,1,CC0,MilanKovanda (freesound:377048),yes,2026-09-14,63f0e0ba76b6de18c99e2e536324af0c6ab29261d776be0241e7f02bc3df8718
desed_object_drop_dishes_65524b3c,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/205040.wav,desed_soundbank,train/205040,freesound_205040,object_drop_dishes,isolated_event,train,0.0,0.257,0.257,44100,1,CC-BY,Thalamus_Lab (freesound:205040),yes,2026-09-14,65524b3cb6a96a54f2b702286d9e9a1474fb8a9e3d433494d87d67476fade61b
desed_object_drop_dishes_65c09025,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/33932.wav,desed_soundbank,train/33932,freesound_33932,object_drop_dishes,isolated_event,train,0.0,0.353,0.353,44100,1,CC0,Necrosensual (freesound:33932),yes,2026-09-14,65c09025bd5405387564fb043e0c05f1e625ea4816d3057ae5067bb4e959c4f0
desed_object_drop_dishes_65c30dd1,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Dishes/20097_0.wav,desed_soundbank,eval/20097_0,freesound_20097,object_drop_dishes,isolated_event,eval,0.0,0.315,0.315,44100,1,CC-BY,clammyhands (freesound:20097),yes,2026-09-14,65c30dd17562e4544a7438da375c5af1ad26dbbd9b1cbf9874ae75a3ec3e0594
desed_object_drop_dishes_662b6953,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/412389.wav,desed_soundbank,train/412389,freesound_412389,object_drop_dishes,isolated_event,train,0.0,0.304,0.304,44100,1,CC-BY,smokenweewALT (freesound:412389),yes,2026-09-14,662b695375d25400059a577c258f91290a5587cb9996c0c0997ba49ec892f265
desed_object_drop_dishes_6af1b8e5,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/88826_3.wav,desed_soundbank,train/88826_3,freesound_88826,object_drop_dishes,isolated_event,train,0.0,0.117,0.117,44100,1,CC-BY,lsprice (freesound:88826),yes,2026-09-14,6af1b8e50734a12b8f4288c497f9e2a46121165b22c6e1897747f8345638f6a7
desed_object_drop_dishes_6afd3ab1,data/raw/desed_soundbank/audio/train/soundbank/foreground/Dishes/322407_4.wav,desed_soundbank,train/322407_4,freesound_322407,object_drop_dishes,isolated_event,train,0.0,0.596,0.596,44100,1,CC0,Glitchedtones (freesound:322407),yes,2026-09-14,6afd3ab1217963ecaa1943eebb90469aacdc260ca84335ecd9518bc416db236c
