priority,file_id,class_id,p_target,p_confusable,top_confusable,onset,offset,path_norm
normal,fsd50k_alarm_bell_572f8cd8,alarm_bell,0.0653,0.0001,siren,0.59,1.65,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\fsd50k_alarm_bell_572f8cd8.wav
normal,fsd50k_alarm_bell_31e9a82e,alarm_bell,0.0649,0.0004,siren,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\fsd50k_alarm_bell_31e9a82e.wav
normal,fsd50k_alarm_bell_948c414c,alarm_bell,0.0648,0.0005,siren,0.0,0.882,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\fsd50k_alarm_bell_948c414c.wav
normal,esc50_alarm_bell_403a522c,alarm_bell,0.0638,0.0136,siren,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\esc50_alarm_bell_403a522c.wav
normal,fsd50k_alarm_bell_963cbc4f,alarm_bell,0.0617,0.0001,siren,2.509,4.529,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\fsd50k_alarm_bell_963cbc4f.wav
normal,desed_alarm_bell_8b2a67c7,alarm_bell,0.0612,0.0006,siren,0.0,1.646,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_8b2a67c7.wav
normal,desed_alarm_bell_2f675ca9,alarm_bell,0.059,0.0009,siren,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_2f675ca9.wav
normal,fsd50k_alarm_bell_629f1423,alarm_bell,0.0589,0.0002,siren,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\fsd50k_alarm_bell_629f1423.wav
normal,fsd50k_alarm_bell_5d2bb1ce,alarm_bell,0.0584,0.0002,siren,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\fsd50k_alarm_bell_5d2bb1ce.wav
normal,fsd50k_alarm_bell_fc1716fa,alarm_bell,0.0583,0.0169,siren,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\fsd50k_alarm_bell_fc1716fa.wav
normal,fsd50k_alarm_bell_669691e6,alarm_bell,0.0574,0.0002,siren,8.59,9.97,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\fsd50k_alarm_bell_669691e6.wav
normal,fsd50k_alarm_bell_f3d4d36c,alarm_bell,0.0572,0.0003,siren,2.51,4.53,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\fsd50k_alarm_bell_f3d4d36c.wav
normal,fsd50k_alarm_bell_c6b95d61,alarm_bell,0.0556,0.0016,siren,6.985,7.805,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\fsd50k_alarm_bell_c6b95d61.wav
normal,fsd50k_alarm_bell_d2e488da,alarm_bell,0.0556,0.0005,siren,0.269,1.326,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\fsd50k_alarm_bell_d2e488da.wav
normal,fsd50k_alarm_bell_e32905d4,alarm_bell,0.0555,0.0019,siren,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\fsd50k_alarm_bell_e32905d4.wav
normal,desed_alarm_bell_90839037,alarm_bell,0.0542,0.0007,siren,0.59,1.969,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_90839037.wav
normal,fsd50k_alarm_bell_3351359a,alarm_bell,0.0537,0.0008,siren,0.0,3.246,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\fsd50k_alarm_bell_3351359a.wav
normal,desed_alarm_bell_3c701262,alarm_bell,0.0534,0.0007,siren,0.0,1.648,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_3c701262.wav
normal,desed_alarm_bell_fe313670,alarm_bell,0.052,0.0007,siren,0.59,1.969,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\desed_alarm_bell_fe313670.wav
normal,fsd50k_alarm_bell_6a64206a,alarm_bell,0.0516,0.0002,siren,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\fsd50k_alarm_bell_6a64206a.wav
normal,fsd50k_alarm_bell_5a968bc2,alarm_bell,0.0507,0.0009,siren,0.589,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\fsd50k_alarm_bell_5a968bc2.wav
normal,fsd50k_alarm_bell_fb821064,alarm_bell,0.0504,0.0004,siren,2.188,3.247,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\alarm_bell\fsd50k_alarm_bell_fb821064.wav
normal,fsd50k_applause_cheering_6c08ee87,applause_cheering,0.2918,0.0006,shout_yell,3.47,5.17,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_6c08ee87.wav
normal,fsd50k_applause_cheering_e9759a04,applause_cheering,0.2807,0.0003,shout_yell,1.869,8.047,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_e9759a04.wav
normal,esc50_applause_cheering_f385093d,applause_cheering,0.2795,0.0004,shout_yell,0.908,2.924,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\esc50_applause_cheering_f385093d.wav
normal,fsd50k_applause_cheering_91344410,applause_cheering,0.2715,0.0005,shout_yell,2.19,4.21,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_91344410.wav
normal,fsd50k_applause_cheering_07f7fd8c,applause_cheering,0.2706,0.083,scream,0.27,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_07f7fd8c.wav
normal,fsd50k_applause_cheering_0c53e653,applause_cheering,0.2368,0.0009,shout_yell,2.189,4.529,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_0c53e653.wav
normal,esc50_applause_cheering_ecaafbc5,applause_cheering,0.226,0.0016,scream,0.589,2.286,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\esc50_applause_cheering_ecaafbc5.wav
normal,fsd50k_applause_cheering_f764db34,applause_cheering,0.2015,0.0005,shout_yell,0.27,3.25,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_f764db34.wav
normal,esc50_applause_cheering_541bf9f0,applause_cheering,0.1866,0.0009,shout_yell,1.547,2.924,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\esc50_applause_cheering_541bf9f0.wav
normal,fsd50k_applause_cheering_9b37ee40,applause_cheering,0.1854,0.0007,scream,4.108,7.726,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_9b37ee40.wav
normal,fsd50k_applause_cheering_d300ea48,applause_cheering,0.1792,0.0008,shout_yell,0.908,2.605,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_d300ea48.wav
normal,esc50_applause_cheering_481d063f,applause_cheering,0.1757,0.0016,shout_yell,0.589,2.286,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\esc50_applause_cheering_481d063f.wav
normal,esc50_applause_cheering_b87d3085,applause_cheering,0.1721,0.0017,shout_yell,2.186,3.563,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\esc50_applause_cheering_b87d3085.wav
normal,fsd50k_applause_cheering_bc3b1cb4,applause_cheering,0.1641,0.0005,shout_yell,2.19,4.529,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_bc3b1cb4.wav
normal,fsd50k_applause_cheering_7ba98a42,applause_cheering,0.1585,0.1063,scream,9.549,10.609,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_7ba98a42.wav
normal,fsd50k_applause_cheering_a87f1954,applause_cheering,0.1533,0.0022,shout_yell,1.23,4.529,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_a87f1954.wav
normal,fsd50k_applause_cheering_d0a5af4d,applause_cheering,0.1447,0.0493,scream,0.27,3.887,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_d0a5af4d.wav
normal,esc50_applause_cheering_c8ddf769,applause_cheering,0.1321,0.0012,scream,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\esc50_applause_cheering_c8ddf769.wav
normal,fsd50k_applause_cheering_b70e0585,applause_cheering,0.1268,0.0004,shout_yell,1.869,3.248,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_b70e0585.wav
normal,fsd50k_applause_cheering_fde1b8d3,applause_cheering,0.1226,0.0787,scream,2.189,3.569,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_fde1b8d3.wav
normal,esc50_applause_cheering_1674d1ae,applause_cheering,0.1209,0.0025,shout_yell,2.186,4.521,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\esc50_applause_cheering_1674d1ae.wav
normal,esc50_applause_cheering_af85ee4f,applause_cheering,0.1014,0.0013,shout_yell,0.0,1.966,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\esc50_applause_cheering_af85ee4f.wav
normal,fsd50k_applause_cheering_6c8cecee,applause_cheering,0.1006,0.0129,scream,3.789,5.169,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_6c8cecee.wav
normal,esc50_applause_cheering_8ed0886b,applause_cheering,0.0954,0.0003,shout_yell,3.144,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\esc50_applause_cheering_8ed0886b.wav
normal,fsd50k_applause_cheering_966dc69e,applause_cheering,0.0763,0.0002,shout_yell,8.589,10.609,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_966dc69e.wav
normal,fsd50k_applause_cheering_f87a9898,applause_cheering,0.0734,0.0644,shout_yell,0.0,2.927,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_f87a9898.wav
normal,fsd50k_applause_cheering_3e7c8403,applause_cheering,0.0691,0.0109,shout_yell,2.509,4.528,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_3e7c8403.wav
normal,fsd50k_applause_cheering_b40355ee,applause_cheering,0.0676,0.0003,shout_yell,3.148,5.486,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_b40355ee.wav
normal,esc50_applause_cheering_2b6ec14a,applause_cheering,0.0669,0.0002,shout_yell,0.589,3.563,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\esc50_applause_cheering_2b6ec14a.wav
normal,fsd50k_applause_cheering_11e6a8d9,applause_cheering,0.0661,0.006,shout_yell,0.0,1.328,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_11e6a8d9.wav
normal,fsd50k_applause_cheering_a34396d6,applause_cheering,0.062,0.0257,shout_yell,0.0,0.687,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\fsd50k_applause_cheering_a34396d6.wav
normal,esc50_applause_cheering_3addc067,applause_cheering,0.0507,0.0003,shout_yell,1.866,3.563,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\applause_cheering\esc50_applause_cheering_3addc067.wav
normal,fsd50k_door_slam_c62137e7,door_slam,0.2942,0.0981,object_drop_dishes,0.0,0.684,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_c62137e7.wav
normal,fsd50k_door_slam_4b3bc73b,door_slam,0.2795,0.0208,object_drop_dishes,0.0,0.686,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_4b3bc73b.wav
normal,fsd50k_door_slam_25a04a34,door_slam,0.2794,0.0013,object_drop_dishes,0.0,1.046,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_25a04a34.wav
normal,fsd50k_door_slam_bc113e45,door_slam,0.2746,0.0041,object_drop_dishes,0.0,1.101,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_bc113e45.wav
normal,fsd50k_door_slam_efd73a82,door_slam,0.2719,0.03,object_drop_dishes,0.0,1.235,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_efd73a82.wav
normal,fsd50k_door_slam_a9bbb038,door_slam,0.269,0.0038,object_drop_dishes,0.27,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_a9bbb038.wav
normal,fsd50k_door_slam_ced26757,door_slam,0.262,0.0036,object_drop_dishes,0.0,1.2,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_ced26757.wav
normal,fsd50k_door_slam_c139fc17,door_slam,0.2563,0.0386,object_drop_dishes,0.269,1.776,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_c139fc17.wav
normal,fsd50k_door_slam_e043be21,door_slam,0.2508,0.026,object_drop_dishes,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_e043be21.wav
normal,fsd50k_door_slam_487b43d0,door_slam,0.2498,0.0023,object_drop_dishes,3.149,4.208,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_487b43d0.wav
normal,fsd50k_door_slam_83a8fc5d,door_slam,0.2404,0.0011,object_drop_dishes,0.27,1.44,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_83a8fc5d.wav
normal,fsd50k_door_slam_7f43d4d1,door_slam,0.2371,0.0766,object_drop_dishes,0.0,0.685,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_7f43d4d1.wav
normal,fsd50k_door_slam_edd6889a,door_slam,0.2339,0.0073,object_drop_dishes,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_edd6889a.wav
normal,fsd50k_door_slam_bbf20f12,door_slam,0.231,0.025,object_drop_dishes,0.0,1.004,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_bbf20f12.wav
normal,fsd50k_door_slam_94b6f1c3,door_slam,0.2286,0.0044,object_drop_dishes,0.0,1.024,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_94b6f1c3.wav
normal,fsd50k_door_slam_e44a7390,door_slam,0.2269,0.0135,object_drop_dishes,0.0,0.69,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_e44a7390.wav
normal,fsd50k_door_slam_11b45099,door_slam,0.2258,0.0298,object_drop_dishes,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_11b45099.wav
normal,fsd50k_door_slam_35ee109c,door_slam,0.223,0.0374,object_drop_dishes,1.869,2.929,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_35ee109c.wav
normal,fsd50k_door_slam_d0576e6d,door_slam,0.2184,0.0088,object_drop_dishes,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_d0576e6d.wav
normal,fsd50k_door_slam_3201310e,door_slam,0.2161,0.0466,object_drop_dishes,0.589,1.646,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_3201310e.wav
normal,fsd50k_door_slam_3a8f2549,door_slam,0.2103,0.008,object_drop_dishes,0.0,0.853,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_3a8f2549.wav
normal,fsd50k_door_slam_83a597f5,door_slam,0.2071,0.0162,object_drop_dishes,3.466,4.525,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_83a597f5.wav
normal,fsd50k_door_slam_38f6b608,door_slam,0.2055,0.0126,object_drop_dishes,0.0,1.133,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_38f6b608.wav
normal,fsd50k_door_slam_c59d1731,door_slam,0.2022,0.0492,object_drop_dishes,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_c59d1731.wav
normal,fsd50k_door_slam_27f77354,door_slam,0.2016,0.0229,object_drop_dishes,0.906,1.913,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_27f77354.wav
normal,fsd50k_door_slam_98392fda,door_slam,0.2008,0.017,object_drop_dishes,0.0,0.509,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_98392fda.wav
normal,fsd50k_door_slam_e18e5c61,door_slam,0.1971,0.0319,object_drop_dishes,0.269,1.326,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_e18e5c61.wav
normal,fsd50k_door_slam_007f2c5b,door_slam,0.1954,0.006,object_drop_dishes,1.23,2.289,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_007f2c5b.wav
normal,fsd50k_door_slam_809260b5,door_slam,0.1885,0.0026,object_drop_dishes,0.0,1.059,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_809260b5.wav
normal,fsd50k_door_slam_394a76b5,door_slam,0.1863,0.0007,object_drop_dishes,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_394a76b5.wav
normal,fsd50k_door_slam_bd68659a,door_slam,0.1855,0.0036,object_drop_dishes,0.0,1.233,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_bd68659a.wav
normal,fsd50k_door_slam_75c51ae5,door_slam,0.1838,0.0189,object_drop_dishes,0.0,0.705,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_75c51ae5.wav
normal,fsd50k_door_slam_c043101d,door_slam,0.1831,0.0246,object_drop_dishes,0.269,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_c043101d.wav
normal,fsd50k_door_slam_4e08af2a,door_slam,0.1753,0.0065,object_drop_dishes,5.382,6.441,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_4e08af2a.wav
normal,fsd50k_door_slam_81f090ee,door_slam,0.1731,0.0109,object_drop_dishes,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_81f090ee.wav
normal,fsd50k_door_slam_153ee304,door_slam,0.1723,0.0101,object_drop_dishes,0.0,1.003,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_153ee304.wav
normal,fsd50k_door_slam_7b491ad1,door_slam,0.1645,0.0254,object_drop_dishes,0.0,0.522,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_7b491ad1.wav
normal,fsd50k_door_slam_dec3f61e,door_slam,0.1602,0.0064,object_drop_dishes,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_dec3f61e.wav
normal,fsd50k_door_slam_ae564da3,door_slam,0.1597,0.0579,object_drop_dishes,0.0,0.687,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_ae564da3.wav
normal,fsd50k_door_slam_fc5189b8,door_slam,0.1572,0.1041,object_drop_dishes,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_fc5189b8.wav
normal,fsd50k_door_slam_48108482,door_slam,0.157,0.0233,object_drop_dishes,0.907,1.645,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_48108482.wav
normal,fsd50k_door_slam_82955d7b,door_slam,0.1549,0.0376,object_drop_dishes,0.0,0.367,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_82955d7b.wav
normal,fsd50k_door_slam_62e5d19d,door_slam,0.1427,0.0644,object_drop_dishes,0.0,0.686,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_62e5d19d.wav
normal,fsd50k_door_slam_c940c64e,door_slam,0.1385,0.0817,object_drop_dishes,0.0,0.742,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_c940c64e.wav
normal,fsd50k_door_slam_de92e8d5,door_slam,0.1373,0.0043,object_drop_dishes,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_de92e8d5.wav
normal,fsd50k_door_slam_50d0667d,door_slam,0.1341,0.0168,object_drop_dishes,2.184,2.603,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_50d0667d.wav
normal,fsd50k_door_slam_f2479fff,door_slam,0.1271,0.004,object_drop_dishes,0.0,1.858,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_f2479fff.wav
normal,fsd50k_door_slam_67016da9,door_slam,0.1266,0.1066,object_drop_dishes,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_67016da9.wav
normal,fsd50k_door_slam_489a863a,door_slam,0.1264,0.0052,object_drop_dishes,0.269,1.645,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_489a863a.wav
normal,fsd50k_door_slam_2cff4391,door_slam,0.1259,0.0036,object_drop_dishes,0.588,1.646,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_2cff4391.wav
normal,fsd50k_door_slam_41131ee2,door_slam,0.1184,0.0704,object_drop_dishes,0.269,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_41131ee2.wav
normal,fsd50k_door_slam_bac31e5f,door_slam,0.117,0.0053,object_drop_dishes,0.0,0.428,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_bac31e5f.wav
normal,fsd50k_door_slam_12304f58,door_slam,0.1125,0.0178,object_drop_dishes,0.0,0.656,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_12304f58.wav
normal,fsd50k_door_slam_f5948c4c,door_slam,0.1111,0.0025,object_drop_dishes,0.0,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_f5948c4c.wav
normal,fsd50k_door_slam_bf20914c,door_slam,0.1101,0.0007,object_drop_dishes,0.908,1.965,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_bf20914c.wav
normal,fsd50k_door_slam_357ede8c,door_slam,0.1099,0.007,object_drop_dishes,0.0,1.253,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_357ede8c.wav
normal,fsd50k_door_slam_7ec63f4e,door_slam,0.1083,0.0014,object_drop_dishes,0.0,1.005,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_7ec63f4e.wav
normal,fsd50k_door_slam_4627373d,door_slam,0.1066,0.0345,object_drop_dishes,0.0,0.768,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_4627373d.wav
normal,fsd50k_door_slam_1ed145d4,door_slam,0.1055,0.075,object_drop_dishes,0.0,0.811,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_1ed145d4.wav
normal,fsd50k_door_slam_de9930c5,door_slam,0.1,0.0061,object_drop_dishes,0.0,1.277,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_de9930c5.wav
normal,fsd50k_door_slam_f0ac98a1,door_slam,0.0992,0.0003,object_drop_dishes,2.19,3.25,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_f0ac98a1.wav
normal,fsd50k_door_slam_067d6269,door_slam,0.0958,0.0071,object_drop_dishes,0.0,0.532,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_067d6269.wav
normal,fsd50k_door_slam_26061e18,door_slam,0.0948,0.091,object_drop_dishes,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_26061e18.wav
normal,fsd50k_door_slam_5e45d3af,door_slam,0.085,0.003,object_drop_dishes,4.103,4.842,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_5e45d3af.wav
normal,fsd50k_door_slam_a4bc57d2,door_slam,0.0833,0.0038,object_drop_dishes,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\door_slam\fsd50k_door_slam_a4bc57d2.wav
